2024-03-05 00:19:02,902 - WARNING - 101文件 负责社会化媒体营销团队的搭建工作，制定相关运营策略和指标，带领团队实施计划；网站常态运营活动规划和推进执行；相关数据报告和统计，为公司决策层提供决策依据；轻量级产品和应用的策划，统筹产品、技术团队成员实施。 标注为 :
2024-03-05 00:19:02,903 - WARNING - 分词:{'负责社会化媒体营销团队的搭建工作': {'start_index': 199, 'end_index': 214, 'tag': 'WE_WD_0'}} 标注为 WE_WD_0
2024-03-05 00:20:40,723 - WARNING - 分词:{'团队荣誉感强': {'start_index': 617, 'end_index': 622, 'tag': 'SA'}} 标注为 SA
2024-03-05 00:20:40,723 - WARNING - 101文件 CET-6，优秀的听说写能力；计算机二级，熟悉计算机各项操作；高级营销员，国家职业资格四级。 标注为 :
2024-03-05 00:20:40,723 - WARNING - 分词:{'CET-6': {'start_index': 489, 'end_index': 493, 'tag': 'SK'}} 标注为 SK
2024-03-05 00:20:40,723 - WARNING - 分词:{'优秀的听说写能力': {'start_index': 495, 'end_index': 502, 'tag': 'SK'}} 标注为 SK
2024-03-05 00:20:40,723 - WARNING - 分词:{'计算机二级': {'start_index': 503, 'end_index': 507, 'tag': 'SK'}} 标注为 SK
2024-03-05 00:20:40,723 - WARNING - 分词:{'熟悉计算机各项操作': {'start_index': 509, 'end_index': 517, 'tag': 'SK'}} 标注为 SK
2024-03-05 00:20:40,723 - WARNING - 分词:{'高级营销员': {'start_index': 518, 'end_index': 522, 'tag': 'SK'}} 标注为 SK
2024-03-05 00:20:40,723 - WARNING - 分词:{'国家职业资格四级': {'start_index': 524, 'end_index': 531, 'tag': 'SK'}} 标注为 SK
2024-03-05 00:20:47,468 - WARNING - 101文件 负责社会化媒体营销团队的搭建工作，制定相关运营策略和指标，带领团队实施计划；网站常态运营活动规划和推进执行；相关数据报告和统计，为公司决策层提供决策依据；轻量级产品和应用的策划，统筹产品、技术团队成员实施。 标注为 :
2024-03-05 00:20:47,469 - WARNING - 分词:{'负责社会化媒体营销团队的搭建工作': {'start_index': 199, 'end_index': 214, 'tag': 'WE_WD_0'}} 标注为 WE_WD_0
2024-03-05 00:20:47,469 - WARNING - 分词:{'制定相关运营策略和指标': {'start_index': 216, 'end_index': 226, 'tag': 'WE_WD_0'}} 标注为 WE_WD_0
2024-03-05 00:20:47,469 - WARNING - 分词:{'带领团队实施计划': {'start_index': 228, 'end_index': 235, 'tag': 'WE_WD_0'}} 标注为 WE_WD_0
2024-03-05 00:20:47,469 - WARNING - 分词:{'网站常态运营活动规划和推进执行': {'start_index': 239, 'end_index': 253, 'tag': 'WE_WD_0'}} 标注为 WE_WD_0
2024-03-05 00:20:47,469 - WARNING - 分词:{'相关数据报告和统计': {'start_index': 256, 'end_index': 264, 'tag': 'WE_WD_0'}} 标注为 WE_WD_0
2024-03-05 00:20:47,469 - WARNING - 分词:{'为公司决策层提供决策依据': {'start_index': 266, 'end_index': 277, 'tag': 'WE_WD_0'}} 标注为 WE_WD_0
2024-03-05 00:20:47,469 - WARNING - 分词:{'轻量级产品和应用的策划': {'start_index': 280, 'end_index': 290, 'tag': 'WE_WD_0'}} 标注为 WE_WD_0
2024-03-05 00:20:47,469 - WARNING - 分词:{'统筹产品': {'start_index': 292, 'end_index': 295, 'tag': 'WE_WD_0'}} 标注为 WE_WD_0
2024-03-05 00:20:47,469 - WARNING - 分词:{'技术团队成员实施': {'start_index': 297, 'end_index': 304, 'tag': 'WE_WD_0'}} 标注为 WE_WD_0
2024-03-05 00:20:47,470 - WARNING - 101文件 网络推广渠道搭建维护，包括QQ空间、微博、豆瓣等；负责软硬广投放，网络舆情监控，公关稿撰写，事件营销策划；标书制作和撰写，甲方沟通工作。 标注为 :
2024-03-05 00:20:47,470 - WARNING - 分词:{'微博': {'start_index': 338, 'end_index': 339, 'tag': 'WE_WD_1'}} 标注为 WE_WD_1
2024-03-05 00:20:47,470 - WARNING - 分词:{'微博': {'start_index': 343, 'end_index': 344, 'tag': 'WE_WD_1'}} 标注为 WE_WD_1
2024-03-05 00:20:47,470 - WARNING - 分词:{'网络推广渠道搭建维护': {'start_index': 409, 'end_index': 418, 'tag': 'WE_WD_1'}} 标注为 WE_WD_1
2024-03-05 00:20:47,470 - WARNING - 分词:{'包括QQ空间': {'start_index': 420, 'end_index': 425, 'tag': 'WE_WD_1'}} 标注为 WE_WD_1
2024-03-05 00:20:47,470 - WARNING - 分词:{'微博': {'start_index': 427, 'end_index': 428, 'tag': 'WE_WD_1'}} 标注为 WE_WD_1
2024-03-05 00:20:47,470 - WARNING - 分词:{'豆瓣等': {'start_index': 430, 'end_index': 432, 'tag': 'WE_WD_1'}} 标注为 WE_WD_1
2024-03-05 00:20:47,470 - WARNING - 分词:{'负责软硬广投放': {'start_index': 436, 'end_index': 442, 'tag': 'WE_WD_1'}} 标注为 WE_WD_1
2024-03-05 00:20:47,470 - WARNING - 分词:{'网络舆情监控': {'start_index': 444, 'end_index': 449, 'tag': 'WE_WD_1'}} 标注为 WE_WD_1
2024-03-05 00:20:47,470 - WARNING - 分词:{'公关稿撰写': {'start_index': 451, 'end_index': 455, 'tag': 'WE_WD_1'}} 标注为 WE_WD_1
2024-03-05 00:20:47,470 - WARNING - 分词:{'事件营销策划': {'start_index': 457, 'end_index': 462, 'tag': 'WE_WD_1'}} 标注为 WE_WD_1
2024-03-05 00:20:47,470 - WARNING - 分词:{'标书制作和撰写': {'start_index': 466, 'end_index': 472, 'tag': 'WE_WD_1'}} 标注为 WE_WD_1
2024-03-05 00:20:47,470 - WARNING - 分词:{'甲方沟通工作': {'start_index': 474, 'end_index': 479, 'tag': 'WE_WD_1'}} 标注为 WE_WD_1
2024-03-05 00:20:47,471 - WARNING - 101文件 主修课程：基本会计、统计学、市场营销、国际市场营销、市场调查与预测、商业心理学、广告学、公共关系学、货币银行学、经济法、国际贸易、大学英语、计算机应用等。 标注为 :
2024-03-05 00:20:47,471 - WARNING - 分词:{'主修课程': {'start_index': 88, 'end_index': 91, 'tag': 'ED_ES_0'}} 标注为 ED_ES_0
2024-03-05 00:20:47,471 - WARNING - 分词:{'基本会计': {'start_index': 92, 'end_index': 95, 'tag': 'ED_ES_0'}} 标注为 ED_ES_0
2024-03-05 00:20:47,471 - WARNING - 分词:{'统计学': {'start_index': 97, 'end_index': 99, 'tag': 'ED_ES_0'}} 标注为 ED_ES_0
2024-03-05 00:20:47,471 - WARNING - 分词:{'市场营销': {'start_index': 101, 'end_index': 104, 'tag': 'ED_ES_0'}} 标注为 ED_ES_0
2024-03-05 00:20:47,472 - WARNING - 分词:{'国际市场营销': {'start_index': 106, 'end_index': 111, 'tag': 'ED_ES_0'}} 标注为 ED_ES_0
2024-03-05 00:20:47,472 - WARNING - 分词:{'市场营销': {'start_index': 108, 'end_index': 111, 'tag': 'ED_ES_0'}} 标注为 ED_ES_0
2024-03-05 00:20:47,472 - WARNING - 分词:{'市场调查与预测': {'start_index': 113, 'end_index': 119, 'tag': 'ED_ES_0'}} 标注为 ED_ES_0
2024-03-05 00:20:47,472 - WARNING - 分词:{'商业心理学': {'start_index': 121, 'end_index': 125, 'tag': 'ED_ES_0'}} 标注为 ED_ES_0
2024-03-05 00:20:47,472 - WARNING - 分词:{'广告学': {'start_index': 127, 'end_index': 129, 'tag': 'ED_ES_0'}} 标注为 ED_ES_0
2024-03-05 00:20:47,472 - WARNING - 分词:{'公共关系学': {'start_index': 131, 'end_index': 135, 'tag': 'ED_ES_0'}} 标注为 ED_ES_0
2024-03-05 00:20:47,472 - WARNING - 分词:{'货币银行学': {'start_index': 137, 'end_index': 141, 'tag': 'ED_ES_0'}} 标注为 ED_ES_0
2024-03-05 00:20:47,472 - WARNING - 分词:{'经济法': {'start_index': 143, 'end_index': 145, 'tag': 'ED_ES_0'}} 标注为 ED_ES_0
2024-03-05 00:20:47,472 - WARNING - 分词:{'国际贸易': {'start_index': 147, 'end_index': 150, 'tag': 'ED_ES_0'}} 标注为 ED_ES_0
2024-03-05 00:20:47,472 - WARNING - 分词:{'大学英语': {'start_index': 152, 'end_index': 155, 'tag': 'ED_ES_0'}} 标注为 ED_ES_0
2024-03-05 00:20:47,472 - WARNING - 分词:{'计算机应用等': {'start_index': 161, 'end_index': 166, 'tag': 'ED_ES_0'}} 标注为 ED_ES_0
2024-03-05 00:20:47,472 - WARNING - 分词:{'市场营销': {'start_index': 550, 'end_index': 553, 'tag': 'ED_ES_0'}} 标注为 ED_ES_0
2024-03-05 00:20:47,472 - WARNING - 101文件 本人有丰富的营销知识体系做基础；对于市场营销方面的前沿和动向有一定的了解，善于分析和吸取经验；熟悉网络推广，尤其是社会化媒体方面，有独到的见解和经验；个性开朗，容易相处，团队荣誉感强。 标注为 :
2024-03-05 00:20:47,473 - WARNING - 分词:{'本人有丰富的营销知识体系做基础': {'start_index': 532, 'end_index': 546, 'tag': 'SA'}} 标注为 SA
2024-03-05 00:20:47,473 - WARNING - 分词:{'对于市场营销方面的前沿和动向有一定的了解': {'start_index': 548, 'end_index': 567, 'tag': 'SA'}} 标注为 SA
2024-03-05 00:20:47,473 - WARNING - 分词:{'善于分析和吸取经验': {'start_index': 569, 'end_index': 577, 'tag': 'SA'}} 标注为 SA
2024-03-05 00:20:47,473 - WARNING - 分词:{'熟悉网络推广': {'start_index': 579, 'end_index': 584, 'tag': 'SA'}} 标注为 SA
2024-03-05 00:20:47,473 - WARNING - 分词:{'尤其是社会化媒体方面': {'start_index': 586, 'end_index': 595, 'tag': 'SA'}} 标注为 SA
2024-03-05 00:20:47,473 - WARNING - 分词:{'有独到的见解和经验': {'start_index': 597, 'end_index': 605, 'tag': 'SA'}} 标注为 SA
2024-03-05 00:20:47,473 - WARNING - 分词:{'个性开朗': {'start_index': 607, 'end_index': 610, 'tag': 'SA'}} 标注为 SA
2024-03-05 00:20:47,473 - WARNING - 分词:{'容易相处': {'start_index': 612, 'end_index': 615, 'tag': 'SA'}} 标注为 SA
2024-03-05 00:20:47,473 - WARNING - 分词:{'团队荣誉感强': {'start_index': 617, 'end_index': 622, 'tag': 'SA'}} 标注为 SA
2024-03-05 00:20:47,473 - WARNING - 101文件 CET-6，优秀的听说写能力；计算机二级，熟悉计算机各项操作；高级营销员，国家职业资格四级。 标注为 :
2024-03-05 00:20:47,473 - WARNING - 分词:{'CET-6': {'start_index': 489, 'end_index': 493, 'tag': 'SK'}} 标注为 SK
2024-03-05 00:20:47,473 - WARNING - 分词:{'优秀的听说写能力': {'start_index': 495, 'end_index': 502, 'tag': 'SK'}} 标注为 SK
2024-03-05 00:20:47,473 - WARNING - 分词:{'计算机二级': {'start_index': 503, 'end_index': 507, 'tag': 'SK'}} 标注为 SK
2024-03-05 00:20:47,474 - WARNING - 分词:{'熟悉计算机各项操作': {'start_index': 509, 'end_index': 517, 'tag': 'SK'}} 标注为 SK
2024-03-05 00:20:47,474 - WARNING - 分词:{'高级营销员': {'start_index': 518, 'end_index': 522, 'tag': 'SK'}} 标注为 SK
2024-03-05 00:20:47,474 - WARNING - 分词:{'国家职业资格四级': {'start_index': 524, 'end_index': 531, 'tag': 'SK'}} 标注为 SK
2024-03-05 00:21:34,902 - WARNING - 101文件 负责社会化媒体营销团队的搭建工作，制定相关运营策略和指标，带领团队实施计划；网站常态运营活动规划和推进执行；相关数据报告和统计，为公司决策层提供决策依据；轻量级产品和应用的策划，统筹产品、技术团队成员实施。 标注为 :
2024-03-05 00:21:34,903 - WARNING - 分词:{'负责社会化媒体营销团队的搭建工作': {'start_index': 199, 'end_index': 214, 'tag': 'WE_WD_0'}} 标注为 WE_WD_0
2024-03-05 00:21:34,903 - WARNING - 分词:{'制定相关运营策略和指标': {'start_index': 216, 'end_index': 226, 'tag': 'WE_WD_0'}} 标注为 WE_WD_0
2024-03-05 00:21:34,903 - WARNING - 分词:{'带领团队实施计划': {'start_index': 228, 'end_index': 235, 'tag': 'WE_WD_0'}} 标注为 WE_WD_0
2024-03-05 00:21:34,903 - WARNING - 分词:{'网站常态运营活动规划和推进执行': {'start_index': 239, 'end_index': 253, 'tag': 'WE_WD_0'}} 标注为 WE_WD_0
2024-03-05 00:21:34,903 - WARNING - 分词:{'相关数据报告和统计': {'start_index': 256, 'end_index': 264, 'tag': 'WE_WD_0'}} 标注为 WE_WD_0
2024-03-05 00:21:34,903 - WARNING - 分词:{'为公司决策层提供决策依据': {'start_index': 266, 'end_index': 277, 'tag': 'WE_WD_0'}} 标注为 WE_WD_0
2024-03-05 00:21:34,903 - WARNING - 分词:{'轻量级产品和应用的策划': {'start_index': 280, 'end_index': 290, 'tag': 'WE_WD_0'}} 标注为 WE_WD_0
2024-03-05 00:21:34,903 - WARNING - 分词:{'统筹产品': {'start_index': 292, 'end_index': 295, 'tag': 'WE_WD_0'}} 标注为 WE_WD_0
2024-03-05 00:21:34,903 - WARNING - 分词:{'技术团队成员实施': {'start_index': 297, 'end_index': 304, 'tag': 'WE_WD_0'}} 标注为 WE_WD_0
2024-03-05 00:21:34,903 - WARNING - 101文件 网络推广渠道搭建维护，包括QQ空间、微博、豆瓣等；负责软硬广投放，网络舆情监控，公关稿撰写，事件营销策划；标书制作和撰写，甲方沟通工作。 标注为 :
2024-03-05 00:21:34,903 - WARNING - 分词:{'微博': {'start_index': 338, 'end_index': 339, 'tag': 'WE_WD_1'}} 标注为 WE_WD_1
2024-03-05 00:21:34,903 - WARNING - 分词:{'微博': {'start_index': 343, 'end_index': 344, 'tag': 'WE_WD_1'}} 标注为 WE_WD_1
2024-03-05 00:21:34,903 - WARNING - 分词:{'网络推广渠道搭建维护': {'start_index': 409, 'end_index': 418, 'tag': 'WE_WD_1'}} 标注为 WE_WD_1
2024-03-05 00:21:34,903 - WARNING - 分词:{'包括QQ空间': {'start_index': 420, 'end_index': 425, 'tag': 'WE_WD_1'}} 标注为 WE_WD_1
2024-03-05 00:21:34,903 - WARNING - 分词:{'微博': {'start_index': 427, 'end_index': 428, 'tag': 'WE_WD_1'}} 标注为 WE_WD_1
2024-03-05 00:21:34,903 - WARNING - 分词:{'豆瓣等': {'start_index': 430, 'end_index': 432, 'tag': 'WE_WD_1'}} 标注为 WE_WD_1
2024-03-05 00:21:34,903 - WARNING - 分词:{'负责软硬广投放': {'start_index': 436, 'end_index': 442, 'tag': 'WE_WD_1'}} 标注为 WE_WD_1
2024-03-05 00:21:34,903 - WARNING - 分词:{'网络舆情监控': {'start_index': 444, 'end_index': 449, 'tag': 'WE_WD_1'}} 标注为 WE_WD_1
2024-03-05 00:21:34,903 - WARNING - 分词:{'公关稿撰写': {'start_index': 451, 'end_index': 455, 'tag': 'WE_WD_1'}} 标注为 WE_WD_1
2024-03-05 00:21:34,904 - WARNING - 分词:{'事件营销策划': {'start_index': 457, 'end_index': 462, 'tag': 'WE_WD_1'}} 标注为 WE_WD_1
2024-03-05 00:21:34,904 - WARNING - 分词:{'标书制作和撰写': {'start_index': 466, 'end_index': 472, 'tag': 'WE_WD_1'}} 标注为 WE_WD_1
2024-03-05 00:21:34,904 - WARNING - 分词:{'甲方沟通工作': {'start_index': 474, 'end_index': 479, 'tag': 'WE_WD_1'}} 标注为 WE_WD_1
2024-03-05 00:21:34,904 - WARNING - 101文件 主修课程：基本会计、统计学、市场营销、国际市场营销、市场调查与预测、商业心理学、广告学、公共关系学、货币银行学、经济法、国际贸易、大学英语、计算机应用等。 标注为 :
2024-03-05 00:21:34,904 - WARNING - 分词:{'主修课程': {'start_index': 88, 'end_index': 91, 'tag': 'ED_ES_0'}} 标注为 ED_ES_0
2024-03-05 00:21:34,904 - WARNING - 分词:{'基本会计': {'start_index': 92, 'end_index': 95, 'tag': 'ED_ES_0'}} 标注为 ED_ES_0
2024-03-05 00:21:34,904 - WARNING - 分词:{'统计学': {'start_index': 97, 'end_index': 99, 'tag': 'ED_ES_0'}} 标注为 ED_ES_0
2024-03-05 00:21:34,904 - WARNING - 分词:{'市场营销': {'start_index': 101, 'end_index': 104, 'tag': 'ED_ES_0'}} 标注为 ED_ES_0
2024-03-05 00:21:34,904 - WARNING - 分词:{'国际市场营销': {'start_index': 106, 'end_index': 111, 'tag': 'ED_ES_0'}} 标注为 ED_ES_0
2024-03-05 00:21:34,904 - WARNING - 分词:{'市场营销': {'start_index': 108, 'end_index': 111, 'tag': 'ED_ES_0'}} 标注为 ED_ES_0
2024-03-05 00:21:34,904 - WARNING - 分词:{'市场调查与预测': {'start_index': 113, 'end_index': 119, 'tag': 'ED_ES_0'}} 标注为 ED_ES_0
2024-03-05 00:21:34,904 - WARNING - 分词:{'商业心理学': {'start_index': 121, 'end_index': 125, 'tag': 'ED_ES_0'}} 标注为 ED_ES_0
2024-03-05 00:21:34,904 - WARNING - 分词:{'广告学': {'start_index': 127, 'end_index': 129, 'tag': 'ED_ES_0'}} 标注为 ED_ES_0
2024-03-05 00:21:34,904 - WARNING - 分词:{'公共关系学': {'start_index': 131, 'end_index': 135, 'tag': 'ED_ES_0'}} 标注为 ED_ES_0
2024-03-05 00:21:34,904 - WARNING - 分词:{'货币银行学': {'start_index': 137, 'end_index': 141, 'tag': 'ED_ES_0'}} 标注为 ED_ES_0
2024-03-05 00:21:34,904 - WARNING - 分词:{'经济法': {'start_index': 143, 'end_index': 145, 'tag': 'ED_ES_0'}} 标注为 ED_ES_0
2024-03-05 00:21:34,904 - WARNING - 分词:{'国际贸易': {'start_index': 147, 'end_index': 150, 'tag': 'ED_ES_0'}} 标注为 ED_ES_0
2024-03-05 00:21:34,904 - WARNING - 分词:{'大学英语': {'start_index': 152, 'end_index': 155, 'tag': 'ED_ES_0'}} 标注为 ED_ES_0
2024-03-05 00:21:34,904 - WARNING - 分词:{'计算机应用等': {'start_index': 161, 'end_index': 166, 'tag': 'ED_ES_0'}} 标注为 ED_ES_0
2024-03-05 00:21:34,905 - WARNING - 分词:{'市场营销': {'start_index': 550, 'end_index': 553, 'tag': 'ED_ES_0'}} 标注为 ED_ES_0
2024-03-05 00:21:34,905 - WARNING - 101文件 本人有丰富的营销知识体系做基础；对于市场营销方面的前沿和动向有一定的了解，善于分析和吸取经验；熟悉网络推广，尤其是社会化媒体方面，有独到的见解和经验；个性开朗，容易相处，团队荣誉感强。 标注为 :
2024-03-05 00:21:34,905 - WARNING - 分词:{'本人有丰富的营销知识体系做基础': {'start_index': 532, 'end_index': 546, 'tag': 'SA'}} 标注为 SA
2024-03-05 00:21:34,905 - WARNING - 分词:{'对于市场营销方面的前沿和动向有一定的了解': {'start_index': 548, 'end_index': 567, 'tag': 'SA'}} 标注为 SA
2024-03-05 00:21:34,905 - WARNING - 分词:{'善于分析和吸取经验': {'start_index': 569, 'end_index': 577, 'tag': 'SA'}} 标注为 SA
2024-03-05 00:21:34,905 - WARNING - 分词:{'熟悉网络推广': {'start_index': 579, 'end_index': 584, 'tag': 'SA'}} 标注为 SA
2024-03-05 00:21:34,905 - WARNING - 分词:{'尤其是社会化媒体方面': {'start_index': 586, 'end_index': 595, 'tag': 'SA'}} 标注为 SA
2024-03-05 00:21:34,905 - WARNING - 分词:{'有独到的见解和经验': {'start_index': 597, 'end_index': 605, 'tag': 'SA'}} 标注为 SA
2024-03-05 00:21:34,905 - WARNING - 分词:{'个性开朗': {'start_index': 607, 'end_index': 610, 'tag': 'SA'}} 标注为 SA
2024-03-05 00:21:34,905 - WARNING - 分词:{'容易相处': {'start_index': 612, 'end_index': 615, 'tag': 'SA'}} 标注为 SA
2024-03-05 00:21:34,905 - WARNING - 分词:{'团队荣誉感强': {'start_index': 617, 'end_index': 622, 'tag': 'SA'}} 标注为 SA
2024-03-05 00:21:34,905 - WARNING - 101文件 CET-6，优秀的听说写能力；计算机二级，熟悉计算机各项操作；高级营销员，国家职业资格四级。 标注为 :
2024-03-05 00:21:34,905 - WARNING - 分词:{'CET-6': {'start_index': 489, 'end_index': 493, 'tag': 'SK'}} 标注为 SK
2024-03-05 00:21:34,905 - WARNING - 分词:{'优秀的听说写能力': {'start_index': 495, 'end_index': 502, 'tag': 'SK'}} 标注为 SK
2024-03-05 00:21:34,905 - WARNING - 分词:{'计算机二级': {'start_index': 503, 'end_index': 507, 'tag': 'SK'}} 标注为 SK
2024-03-05 00:21:34,905 - WARNING - 分词:{'熟悉计算机各项操作': {'start_index': 509, 'end_index': 517, 'tag': 'SK'}} 标注为 SK
2024-03-05 00:21:34,906 - WARNING - 分词:{'高级营销员': {'start_index': 518, 'end_index': 522, 'tag': 'SK'}} 标注为 SK
2024-03-05 00:21:34,906 - WARNING - 分词:{'国家职业资格四级': {'start_index': 524, 'end_index': 531, 'tag': 'SK'}} 标注为 SK
2024-03-05 00:21:43,585 - WARNING - 101文件 负责社会化媒体营销团队的搭建工作，制定相关运营策略和指标，带领团队实施计划；网站常态运营活动规划和推进执行；相关数据报告和统计，为公司决策层提供决策依据；轻量级产品和应用的策划，统筹产品、技术团队成员实施。 标注为 :
2024-03-05 00:21:43,585 - WARNING - 分词:{'负责社会化媒体营销团队的搭建工作': {'start_index': 199, 'end_index': 214, 'tag': 'WE_WD_0'}} 标注为 WE_WD_0
2024-03-05 00:21:43,585 - WARNING - 分词:{'制定相关运营策略和指标': {'start_index': 216, 'end_index': 226, 'tag': 'WE_WD_0'}} 标注为 WE_WD_0
2024-03-05 00:21:43,585 - WARNING - 分词:{'带领团队实施计划': {'start_index': 228, 'end_index': 235, 'tag': 'WE_WD_0'}} 标注为 WE_WD_0
2024-03-05 00:21:43,585 - WARNING - 分词:{'网站常态运营活动规划和推进执行': {'start_index': 239, 'end_index': 253, 'tag': 'WE_WD_0'}} 标注为 WE_WD_0
2024-03-05 00:21:43,585 - WARNING - 分词:{'相关数据报告和统计': {'start_index': 256, 'end_index': 264, 'tag': 'WE_WD_0'}} 标注为 WE_WD_0
2024-03-05 00:21:43,585 - WARNING - 分词:{'为公司决策层提供决策依据': {'start_index': 266, 'end_index': 277, 'tag': 'WE_WD_0'}} 标注为 WE_WD_0
2024-03-05 00:21:43,585 - WARNING - 分词:{'轻量级产品和应用的策划': {'start_index': 280, 'end_index': 290, 'tag': 'WE_WD_0'}} 标注为 WE_WD_0
2024-03-05 00:21:43,585 - WARNING - 分词:{'统筹产品': {'start_index': 292, 'end_index': 295, 'tag': 'WE_WD_0'}} 标注为 WE_WD_0
2024-03-05 00:21:43,585 - WARNING - 分词:{'技术团队成员实施': {'start_index': 297, 'end_index': 304, 'tag': 'WE_WD_0'}} 标注为 WE_WD_0
2024-03-05 00:21:43,586 - WARNING - 101文件 网络推广渠道搭建维护，包括QQ空间、微博、豆瓣等；负责软硬广投放，网络舆情监控，公关稿撰写，事件营销策划；标书制作和撰写，甲方沟通工作。 标注为 :
2024-03-05 00:21:43,586 - WARNING - 分词:{'微博': {'start_index': 338, 'end_index': 339, 'tag': 'WE_WD_1'}} 标注为 WE_WD_1
2024-03-05 00:21:43,586 - WARNING - 分词:{'微博': {'start_index': 343, 'end_index': 344, 'tag': 'WE_WD_1'}} 标注为 WE_WD_1
2024-03-05 00:21:43,586 - WARNING - 分词:{'网络推广渠道搭建维护': {'start_index': 409, 'end_index': 418, 'tag': 'WE_WD_1'}} 标注为 WE_WD_1
2024-03-05 00:21:43,586 - WARNING - 分词:{'包括QQ空间': {'start_index': 420, 'end_index': 425, 'tag': 'WE_WD_1'}} 标注为 WE_WD_1
2024-03-05 00:21:43,586 - WARNING - 分词:{'微博': {'start_index': 427, 'end_index': 428, 'tag': 'WE_WD_1'}} 标注为 WE_WD_1
2024-03-05 00:21:43,586 - WARNING - 分词:{'豆瓣等': {'start_index': 430, 'end_index': 432, 'tag': 'WE_WD_1'}} 标注为 WE_WD_1
2024-03-05 00:21:43,586 - WARNING - 分词:{'负责软硬广投放': {'start_index': 436, 'end_index': 442, 'tag': 'WE_WD_1'}} 标注为 WE_WD_1
2024-03-05 00:21:43,587 - WARNING - 分词:{'网络舆情监控': {'start_index': 444, 'end_index': 449, 'tag': 'WE_WD_1'}} 标注为 WE_WD_1
2024-03-05 00:21:43,587 - WARNING - 分词:{'公关稿撰写': {'start_index': 451, 'end_index': 455, 'tag': 'WE_WD_1'}} 标注为 WE_WD_1
2024-03-05 00:21:43,587 - WARNING - 分词:{'事件营销策划': {'start_index': 457, 'end_index': 462, 'tag': 'WE_WD_1'}} 标注为 WE_WD_1
2024-03-05 00:21:43,587 - WARNING - 分词:{'标书制作和撰写': {'start_index': 466, 'end_index': 472, 'tag': 'WE_WD_1'}} 标注为 WE_WD_1
2024-03-05 00:21:43,587 - WARNING - 分词:{'甲方沟通工作': {'start_index': 474, 'end_index': 479, 'tag': 'WE_WD_1'}} 标注为 WE_WD_1
2024-03-05 00:21:43,587 - WARNING - 101文件 主修课程：基本会计、统计学、市场营销、国际市场营销、市场调查与预测、商业心理学、广告学、公共关系学、货币银行学、经济法、国际贸易、大学英语、计算机应用等。 标注为 :
2024-03-05 00:21:43,588 - WARNING - 分词:{'主修课程': {'start_index': 88, 'end_index': 91, 'tag': 'ED_ES_0'}} 标注为 ED_ES_0
2024-03-05 00:21:43,588 - WARNING - 分词:{'基本会计': {'start_index': 92, 'end_index': 95, 'tag': 'ED_ES_0'}} 标注为 ED_ES_0
2024-03-05 00:21:43,588 - WARNING - 分词:{'统计学': {'start_index': 97, 'end_index': 99, 'tag': 'ED_ES_0'}} 标注为 ED_ES_0
2024-03-05 00:21:43,588 - WARNING - 分词:{'市场营销': {'start_index': 101, 'end_index': 104, 'tag': 'ED_ES_0'}} 标注为 ED_ES_0
2024-03-05 00:21:43,588 - WARNING - 分词:{'国际市场营销': {'start_index': 106, 'end_index': 111, 'tag': 'ED_ES_0'}} 标注为 ED_ES_0
2024-03-05 00:21:43,588 - WARNING - 分词:{'市场营销': {'start_index': 108, 'end_index': 111, 'tag': 'ED_ES_0'}} 标注为 ED_ES_0
2024-03-05 00:21:43,588 - WARNING - 分词:{'市场调查与预测': {'start_index': 113, 'end_index': 119, 'tag': 'ED_ES_0'}} 标注为 ED_ES_0
2024-03-05 00:21:43,588 - WARNING - 分词:{'商业心理学': {'start_index': 121, 'end_index': 125, 'tag': 'ED_ES_0'}} 标注为 ED_ES_0
2024-03-05 00:21:43,588 - WARNING - 分词:{'广告学': {'start_index': 127, 'end_index': 129, 'tag': 'ED_ES_0'}} 标注为 ED_ES_0
2024-03-05 00:21:43,588 - WARNING - 分词:{'公共关系学': {'start_index': 131, 'end_index': 135, 'tag': 'ED_ES_0'}} 标注为 ED_ES_0
2024-03-05 00:21:43,588 - WARNING - 分词:{'货币银行学': {'start_index': 137, 'end_index': 141, 'tag': 'ED_ES_0'}} 标注为 ED_ES_0
2024-03-05 00:21:43,588 - WARNING - 分词:{'经济法': {'start_index': 143, 'end_index': 145, 'tag': 'ED_ES_0'}} 标注为 ED_ES_0
2024-03-05 00:21:43,588 - WARNING - 分词:{'国际贸易': {'start_index': 147, 'end_index': 150, 'tag': 'ED_ES_0'}} 标注为 ED_ES_0
2024-03-05 00:21:43,588 - WARNING - 分词:{'大学英语': {'start_index': 152, 'end_index': 155, 'tag': 'ED_ES_0'}} 标注为 ED_ES_0
2024-03-05 00:21:43,588 - WARNING - 分词:{'计算机应用等': {'start_index': 161, 'end_index': 166, 'tag': 'ED_ES_0'}} 标注为 ED_ES_0
2024-03-05 00:21:43,588 - WARNING - 分词:{'市场营销': {'start_index': 550, 'end_index': 553, 'tag': 'ED_ES_0'}} 标注为 ED_ES_0
2024-03-05 00:21:43,589 - WARNING - 101文件 本人有丰富的营销知识体系做基础；对于市场营销方面的前沿和动向有一定的了解，善于分析和吸取经验；熟悉网络推广，尤其是社会化媒体方面，有独到的见解和经验；个性开朗，容易相处，团队荣誉感强。 标注为 :
2024-03-05 00:21:43,589 - WARNING - 分词:{'本人有丰富的营销知识体系做基础': {'start_index': 532, 'end_index': 546, 'tag': 'SA'}} 标注为 SA
